rec_idx,키워드,수집일시,등록일,날짜구분,기업명,공고제목,직무카테고리,근무지역,경력,학력,고용형태,마감일,공고링크,매칭타겟명
54404236,신입,2026-07-19 15:46:59,2026-07-08,등록일,(주)풀무원푸드앤컬처,풀무원푸드앤컬처 경기(양평) 병원영양사 채용 건,"영양사, ,, 구내식당",서울 송파구,신입·경력,초대졸↑,,~09/06(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54404236,풀무원푸드앤컬처
54135912,신입,2026-07-19 15:46:59,2026-07-09,수정일,쿠팡풀필먼트서비스(유),[CFS] 쿠팡풀필먼트서비스 현장관리자 정규직 채용(이천/여주),"출고/출하, ,, 집하/분류, ,, 창고관리, ,, 재고관리, ,, 2교대, 외",서울전체,경력무관,학력무관,정규직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54135912,쿠팡풀필먼트서비스
53960155,신입,2026-07-19 15:46:59,2026-07-08,수정일,쿠팡풀필먼트서비스(유),[CFS] 쿠팡 WF08 현장관리자 정규직 모집(인천광역시 서구),"출고/출하, ,, 집하/분류, ,, 창고관리, ,, 재고관리, ,, 3PL운영, 외",인천전체,경력무관,학력무관,정규직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53960155,쿠팡풀필먼트서비스
54241459,신입,2026-07-19 15:46:59,2026-06-22,수정일,쿠팡풀필먼트서비스(유),[쿠팡 CFS] 평택 2센터 지게차 사원 채용,"출고/출하, ,, 물류센터",경기 평택시,신입,학력무관,계약직,~07/22(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54241459,쿠팡풀필먼트서비스
54396480,신입,2026-07-19 15:46:59,2026-07-07,등록일,(주)현대백화점 본점,[현대백화점 압구정본점] VIP라운지 바리스타 채용(계약직),"바리스타, ,, 현대백화점",서울 강남구,경력무관,학력무관,,~08/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54396480,현대백화점
54446631,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)사람인에이치에스,[정규전환/상장사/신입가능] 웹케시 자금시스템 유지운영 채용,"유지보수, ,, SQL, ,, Python, ,, 정보통신, ,, 기술영업, 외",서울전체,경력무관,학력무관,파견직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54446631,사람인
54266503,신입,2026-07-19 15:46:59,2026-06-24,등록일,(주)경방,[코트야드 메리어트 타임스퀘어 호텔] 식음료부 사원 채용,"호텔리어, ,, 홀매니저, ,, 리조트, ,, 식당, ,, 홀서빙, 외",서울 영등포구,신입·경력,초대졸↑,계약직,~07/24(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54266503,경방
54288051,신입,2026-07-19 15:46:59,2026-06-26,등록일,쿠쿠홈시스(주),쿠쿠홈시스(주) 서비스 필터교체 신입 채용,"검침원, ,, 필터교체, ,, 주유소, ,, 정비기사, ,, 인터넷설치, 외",서울 용산구,신입,학력무관,위촉직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54288051,쿠쿠홈시스
54390936,신입,2026-07-19 15:46:59,2026-07-07,수정일,케이씨씨오토(주),[벤츠공식파트너] 케이씨씨오토 일반수리SA 채용,"정비기사, ,, 고객안내, ,, 고객응대, ,, 자동차도장, ,, 자동차정비, 외",경기 부천시 원미구,경력,고졸↑,,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54390936,케이씨
54373751,신입,2026-07-19 15:46:59,2026-07-05,등록일,씨제이씨지브이(주),CINE de CHEF 압구정 Kitchen Staff 모집중,"주방, ,, 요리사, ,, 조리사, ,, 이태리요리",서울 강남구,경력무관,학력무관,,~08/04(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54373751,씨제이
54390897,신입,2026-07-19 15:46:59,2026-07-07,등록일,케이씨씨오토(주),[벤츠공식파트너] 케이씨씨오토 일반정비 채용 (수도권/제주),"정비기사, ,, A/S기사, ,, 자동차정비, ,, 일반정비, ,, 일반수리, 외",서울 강서구,경력,고졸↑,,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54390897,케이씨
54420520,신입,2026-07-19 15:46:59,2026-07-09,수정일,(주)크레버스,[CREVERSE] 일산청담어학원 영어강사 모집,"원어민강사, ,, 학원강사, ,, 어학원, ,, 보조강사, ,, 영어, 외",경기 고양시 일산서구,경력무관,대졸↑,계약직,~08/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54420520,크레버스
54245912,신입,2026-07-19 15:46:59,2026-06-22,등록일,(주)사람인에이치에스,[대기업/금정역/신입가능/중식제공] LS계열사 사무지원 채용,"건설경리, ,, ERP, ,, 안내데스크, ,, 총무, ,, 더존, 외",서울전체,경력무관,학력무관,계약직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54245912,사람인
54398191,신입,2026-07-19 15:46:59,2026-07-07,등록일,DB손해보험(주),"[본사직영] 하반기 신입/경력, 주부가능","보험상담, ,, 보험청구, ,, 인바운드, ,, 아웃바운드, ,, 고객관리, 외",경기 시흥시,경력무관,고졸↑,,~08/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54398191,DB손해보험
54431146,신입,2026-07-19 15:46:59,2026-07-15,수정일,(주)케이티아이에스,[신입가능/이직률낮음] 우리카드 FDS센터 조사 담당자 채용,"텔레마케터, ,, 인바운드, ,, 콜센터/고객센터, ,, 금융사무, ,, 아웃바운드, 외",서울 구로구,경력무관,학력무관,정규직,~07/25(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54431146,케이티
54419535,신입,2026-07-19 15:46:59,2026-07-09,수정일,(주)크레버스,[CMS사고력관] 부천/평촌 직영점 유아·초등 사고력 수학 강사,"학원강사, ,, 학생지도, ,, 교육운영, ,, 수학, ,, 교구수업, 외",서울 강남구,경력무관,초대졸↑,프리랜서,~08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54419535,크레버스
54283151,신입,2026-07-19 15:46:59,2026-06-25,수정일,대방건설(주),인천영종 디에트르 모델하우스 사무보조 채용,"자료입력, ,, 고객안내, ,, 안내데스크, ,, 사무보조, ,, 안내데스크, 외",인천 서구,경력무관,학력무관,아르바이트,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54283151,대방건설
54295153,신입,2026-07-19 15:46:59,2026-06-26,등록일,(주)에스텍시스템,[신입사원/280/무관] 2호선 교대역 주상복합 보안요원 모집,"경비원, ,, 경비지도사, ,, 경호원, ,, 방범, ,, 안전요원, 외",서울 서초구,경력무관,고졸↑,,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54295153,에스텍
54403454,신입,2026-07-19 15:46:59,2026-07-15,수정일,(주)사람인에이치에스,[DMC역/신입가능/근무환경우수] 미디어로그 사무보조 채용,"법률사무원, ,, 안내데스크, ,, 임원비서, ,, 총무, ,, 컴플라이언스, 외",서울 마포구,경력무관,학력무관,파견직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54403454,사람인
54282171,신입,2026-07-19 15:46:59,2026-06-25,등록일,(주)크레버스,[평촌April어학원] 초등영어강사(Bilingual)한인강사,"원어민강사, ,, 학원강사, ,, 어학원, ,, 영어, ,, 제2외국어, 외",경기 안양시 동안구,경력무관,대졸↑,,~07/25(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54282171,크레버스
54307777,신입,2026-07-19 15:46:59,2026-07-09,수정일,(주)크레버스,[CMS사고력관] 서울 직영점 유아·초등 사고력 수학 강사 모집,"학원강사, ,, 학생지도, ,, 교육운영, ,, 수학, ,, 교구수업, 외",서울 강남구,경력무관,초대졸↑,프리랜서,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54307777,크레버스
54374941,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)에스텍시스템,[기숙사O/용인] 해피홈기숙사 신입보안사원 채용합니다,"비서, ,, 건물관리자, ,, 경비원, ,, 경호원, ,, 안전관리자, 외",경기 용인시 기흥구,경력무관,고졸↑,정규직,~08/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54374941,에스텍
54374952,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)에스텍시스템,[역삼역] 센터필드 신입보안사원 채용합니다,"비서, ,, 건물관리자, ,, 경비원, ,, 경호원, ,, 안전관리자, 외",서울 강남구,경력무관,고졸↑,정규직,~08/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54374952,에스텍
54460903,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)에스텍시스템,[세종] KT&G P2타워 보안요원 채용,"경비원, ,, 경비지도사, ,, 안내데스크, ,, 보안요원, ,, 보안·경비업체",세종특별자치시,경력무관,고졸↑,계약직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54460903,에스텍
54257797,신입,2026-07-19 15:46:59,2026-06-23,수정일,(주)사람인에이치에스,[대기업/중식제공/신입가능] 두산건설 사무보조 채용,"인사, ,, 회계, ,, 법률사무원, ,, ERP, ,, 안내데스크, 외",서울전체,경력무관,학력무관,계약직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54257797,사람인
54390910,신입,2026-07-19 15:46:59,2026-07-07,등록일,케이씨씨오토(주),[벤츠공식파트너] 케이씨씨오토 판금부 채용 (수도권),"정비기사, ,, 자동차정비, ,, 사고수리, ,, 자동차정비",서울 강서구,경력,고졸↑,정규직,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54390910,케이씨
54357371,신입,2026-07-19 15:46:59,2026-07-02,수정일,쿠팡풀필먼트서비스 유한회사(Coupang Fulfillment Services Ltd.),인천/경기북부 권역 현장물류직(계약직) 모집]_신입무관★,"물류관리, ,, 운송·운수",인천 서구,경력무관,학력무관,계약직,~08/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54357371,쿠팡풀필먼트서비스
54375054,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)에스텍시스템,[성남시의료원] 신입보안사원채용합니다,"비서, ,, 경비원, ,, 경호원, ,, 고객안내, ,, 안내데스크, 외",경기 성남시 수정구,경력무관,고졸↑,정규직,~08/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54375054,에스텍
54357073,신입,2026-07-19 15:46:59,2026-07-02,등록일,인카금융서비스(주),성수/건대/뚝섬 보험 비서 채용 신입·경력 무관 (하루 5시간),"비서, ,, 보험사",서울 성동구,경력무관,학력무관,정규직,~08/01(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54357073,인카금융서비스
54225852,신입,2026-07-19 15:46:59,2026-07-13,수정일,(주)사람인에이치에스,[강남/신입가능] 한국정보통신진흥협회 행정사무 채용,"정보통신, ,, 총무, ,, 교육행정, ,, 자료입력, ,, 자료조사, 외",서울전체,경력무관,학력무관,계약직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54225852,사람인
54444557,신입,2026-07-19 15:46:59,2026-07-13,등록일,(주)사람인에이치에스,[신입가능/정부산하기관] 한국정보통신진흥협회 사무행정 채용,"총무, ,, 교육행정, ,, 자료입력, ,, 자료조사, ,, 계산서발행, 외",서울전체,경력무관,학력무관,계약직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54444557,사람인
54343981,신입,2026-07-19 15:46:59,2026-07-01,수정일,삼아알미늄(주),생산직 신입사원 모집(정규직),"기계조작원, ,, 금속",경기 평택시,신입,학력무관,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54343981,삼아알미늄
54292730,신입,2026-07-19 15:46:59,2026-06-26,등록일,(주)사람인에이치에스,[대기업/분당/교통비/중식] 두산에너빌리티 사업관리보조 채용,"회계, ,, 출납, ,, ERP, ,, 임원비서, ,, 총무, 외",서울전체,경력무관,학력무관,계약직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54292730,사람인
54451035,신입,2026-07-19 15:46:59,2026-07-13,수정일,(주)크레버스 에이프릴어학원 강남청담지점,April어학원 청담본원 Bilingual강사 구인합니다,"학원생관리, ,, 어학원, ,, 학습상담, ,, 초등학교, ,, 영어, 외",서울 강남구,경력무관,대졸↑,정규직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54451035,크레버스
53987141,신입,2026-07-19 15:46:59,2026-07-13,수정일,(주)에이플러스에셋어드바이저,(주)에이플러스에셋 보험 영업 및 관리 신입/경력 채용 공고,"보험설계사, ,, 보험사",서울 중구,신입·경력,고졸↑,프리랜서,~07/25(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53987141,에이플러스에셋
54375027,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)에스텍시스템,[잠실역] 삼성SDS(잠실) 신입보안사원 채용,"경비원, ,, 경호원, ,, 레저, ,, 보안요원, ,, 보안·경비업체",서울 송파구,경력무관,고졸↑,정규직,~08/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54375027,에스텍
54381704,신입,2026-07-19 15:46:59,2026-07-09,수정일,현대해상화재보험(주),사무행정직 경력무관 채용 - 계약직(서울),"손해보험, ,, 보험사",서울 종로구,경력무관,학력무관,계약직,~08/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54381704,현대해상화재보험
54396769,신입,2026-07-19 15:46:59,2026-07-07,등록일,(주)에스텍시스템,성남/판교 네오위즈 정규직 보안팀 채용 / 月300만,"경비원, ,, 경호원, ,, 보안요원, ,, 보안·경비업체",경기 성남시 분당구,경력무관,고졸↑,정규직,~08/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54396769,에스텍
54460516,신입,2026-07-19 15:46:59,2026-07-14,등록일,(주)크레버스에프일산 에이프릴어학원,[전임] 에이프릴어학원 일산주엽캠퍼스 Bilingual 영어강사,"학원강사, ,, 영어학원",경기 고양시 일산서구,경력무관,대졸↑,계약직,~09/12(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54460516,크레버스
54473265,신입,2026-07-19 15:46:59,2026-07-15,수정일,DB손해보험(주),[신입/경력]부천TC센터 이관DB전문 취급자 채용,"고객관리, ,, 보험사",경기 부천시 원미구,경력1년↑,학력무관,인턴직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54473265,DB손해보험
54382276,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)사람인에이치에스,[정규전환/상장사/신입가능] 은행 통합자금관리시스템 유지/운영,"유지보수, ,, SQL, ,, Python, ,, 정보통신, ,, 기술영업, 외",서울 중구,경력무관,학력무관,파견직,~07/21(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54382276,사람인
54483331,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)에스텍시스템,[에스텍시스템] 정규직 신입보안사원 모집합니다.,"경비원, ,, 경호원, ,, 보안요원, ,, 아웃소싱",서울 강남구,경력무관,고졸↑,정규직,~08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54483331,에스텍
54432952,신입,2026-07-19 15:46:59,2026-07-10,수정일,한화손해보험(주),용인 처인구 김량장동 역북동 보상청구 담당자 9시30분-4시,"보험상담, ,, 아웃바운드, ,, 영업, ,, 영업관리, ,, 영업지원, 외",경기 용인시 처인구,경력무관,학력무관,프리랜서,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54432952,한화손해보험
54207341,신입,2026-07-19 15:46:59,2026-07-07,수정일,(주)크레버스 영재교육센터 송도 제1지점,(주)크레버스 영재교육센터 송도 제1지점 초등사고력수학강사를,"학원강사, ,, 유아교육, ,, 학습지, ,, 수학, ,, 보습학원, 외",인천 연수구,경력무관,대졸↑,프리랜서,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54207341,크레버스
54351445,신입,2026-07-19 15:46:59,2026-07-02,등록일,(주)크레버스,(주)크레버스와 함께할 중고등 과학 강사를 찾고 있어요,"과학, ,, 학원강사, ,, 보습학원",경기 성남시 분당구,경력무관,초대졸↑,계약직,~08/01(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54351445,크레버스
54472375,신입,2026-07-19 15:46:59,2026-07-15,등록일,(주)크레버스에프영통에이프릴,영통 April어학원 파트타임 한인 강사 구인,"영어, ,, 중국어, ,, 논술/글쓰기, ,, 일본어, ,, 한국어, 외",경기 수원시 영통구,경력무관,대졸↑,파트,~07/22(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54472375,크레버스
54425770,신입,2026-07-19 15:46:59,2026-07-09,수정일,주식회사 아이엘,한국도로공사 단/다차로 하이패스 사업 PL/PM,"정보통신, ,, 전기설비",경기 용인시 기흥구,경력무관,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54425770,아이엘
54460357,신입,2026-07-19 15:46:59,2026-07-14,등록일,(주)크레버스 영재교육센터 강동 제1지점,크레버스 CMS올림픽영재교육센터 수학강사 채용 공고,"학원강사, ,, 보습학원",서울 강동구,경력무관,대졸↑,,~07/21(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54460357,크레버스
54154773,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)에스텍시스템,[강남구] 제일모직 신입보안사원 채용합니다,"비서, ,, 건물관리자, ,, 경비원, ,, 경호원, ,, 안전관리자, 외",서울 강남구,경력무관,고졸↑,정규직,~08/07(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54154773,에스텍
54442817,신입,2026-07-19 15:46:59,2026-07-15,수정일,코웨이(주),"법인송파지국 코웨이코디,코닥 모집합니다. (강남구 급구)","정비기사, ,, A/S기사, ,, 임대",서울 송파구,경력무관,학력무관,위촉직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54442817,코웨이
54484180,신입,2026-07-19 15:46:59,2026-07-16,등록일,(주)사람인에이치에스,[대기업/강동역/신입가능] 세븐일레븐 본사 사무 인재 채용,"회계, ,, ERP, ,, 안내데스크, ,, 총무, ,, 더존, 외",서울전체,경력무관,학력무관,계약직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54484180,사람인
54432325,신입,2026-07-19 15:46:59,2026-07-10,등록일,(주)현대홈쇼핑,"현대홈쇼핑GA 서울,경기(북부) 금융플래너 모집/DB무료 지급","보험상담, ,, 텔러, ,, 보험설계사, ,, 보험사",서울 금천구,경력무관,학력무관,프리랜서,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54432325,현대홈쇼핑
54450665,신입,2026-07-19 15:46:59,2026-07-13,등록일,(주)크레버스 에이프릴어학원 강남청담지점,(주)크레버스 에이프릴어학원 강남청담지점 여름방학특강 강사 채용 공고,"원어민강사, ,, 학원강사, ,, 어학원, ,, 영어, ,, 영어교재, 외",서울 강남구,경력무관,학력무관,,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54450665,크레버스
54346432,신입,2026-07-19 15:46:59,2026-07-09,수정일,(주)사람인에이치에스,[외국계/월305만/신입가능] 글로벌 기업 품질 외관검수원 채용,"포장, ,, 생산, ,, 품질관리, ,, 불량분석, ,, 기계조작원, 외",경기전체,경력무관,학력무관,계약직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54346432,사람인
54375065,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)에스텍시스템,[이대목동병원] 신입보안사원채용합니다,"비서, ,, 경비원, ,, 경호원, ,, 고객안내, ,, 안내데스크, 외",서울 양천구,경력무관,고졸↑,정규직,~08/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54375065,에스텍
54472791,신입,2026-07-19 15:46:59,2026-07-15,등록일,(주)사람인에이치에스,[롯데계열사/강동역/신입가능] 대기업 HR전략팀 인사담당 채용,"인사, ,, 인재발굴, ,, 총무, ,, 제증명발급, ,, 채용담당자, 외",서울전체,경력무관,학력무관,계약직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54472791,사람인
54446630,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)사람인에이치에스,[D&G/대전/정규직] 돌체앤가바나코리아 세일즈 채용,"가전판매, ,, 캐셔, ,, 화장품판매, ,, 백화점영업, ,, 백화점, 외",세종특별자치시,신입·경력,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54446630,사람인
54375076,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)에스텍시스템,쿠팡(성수) 신입보안사원채용합니다,"비서, ,, 경비원, ,, 경호원, ,, 고객안내, ,, 안내데스크, 외",서울 송파구,경력무관,고졸↑,정규직,~08/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54375076,에스텍
54374943,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)에스텍시스템,[강남구/상여금 별도] 삼성서울병원  신입보안사원 채용,"비서, ,, 건물관리자, ,, 경비원, ,, 경호원, ,, 안전관리자, 외",서울 강남구,경력무관,고졸↑,정규직,~08/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54374943,에스텍
54477274,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)현대홈쇼핑,"[서울,경기]현대홈쇼핑GA 영업직 모집(상담신청고객, 교육제공)","보험설계사, ,, 생명보험",서울 금천구,경력무관,학력무관,프리랜서,~08/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54477274,현대홈쇼핑
54364196,신입,2026-07-19 15:46:59,2026-07-03,등록일,(주)에스텍시스템,삼성 SDS(잠실 본사) 안내데스크 채용,"안내데스크, ,, 보안·경비업체",서울 송파구,경력무관,학력무관,,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54364196,에스텍
54374958,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)에스텍시스템,[평택/기숙사O] 삼성이앤에이(고덕) 신입보안사원 채용,"비서, ,, 건물관리자, ,, 경비원, ,, 경호원, ,, 안전관리자, 외",경기 평택시,경력무관,고졸↑,정규직,~08/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54374958,에스텍
54336194,신입,2026-07-19 15:46:59,2026-07-13,수정일,(주)에스텍시스템,아카데미스위트 보완요원 모집,"경비원, ,, 고객응대, ,, 안전요원, ,, 보안·경비업체",서울전체,경력무관,고졸↑,정규직,~08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54336194,에스텍
54398056,신입,2026-07-19 15:46:59,2026-07-07,등록일,(주)현대홈쇼핑,인천보험-인천GA-현대홈쇼핑GA(인천/일산/김포/청라)-DB무료,"보험상담, ,, 금융상품영업, ,, 생명보험",인천 서구,경력무관,학력무관,프리랜서,~08/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54398056,현대홈쇼핑
54308626,신입,2026-07-19 15:46:59,2026-06-29,등록일,(주)사람인에이치에스,[현대차계열사/복지우수/학력무관] 현대엔지비 IT 직무 채용,"유지보수, ,, 송무비서, ,, SQL, ,, Python, ,, 총무, 외",서울전체,경력무관,학력무관,계약직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54308626,사람인
54310934,신입,2026-07-19 15:46:59,2026-06-29,등록일,(주)사람인에이치에스,[월2회조기퇴근/신입가능/전환가능] 롯데렌탈 수익관리팀 채용,"회계, ,, ERP, ,, 총무, ,, 시설관리, ,, 더존, 외",서울전체,경력무관,학력무관,계약직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54310934,사람인
54363097,신입,2026-07-19 15:46:59,2026-07-03,등록일,흥국생명보험(주),흥국생명보험(주) 수금관리담당자와 함께 성장해요,"고객관리, ,, 영업, ,, 생명보험",인천 남동구,신입,학력무관,위촉직,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54363097,흥국생명보험
54349644,신입,2026-07-19 15:46:59,2026-07-02,등록일,(주)에스텍시스템,[삼성중공업 안내 리셉션 업무 채용],"경비원, ,, 보안요원, ,, 보안·경비업체",경기 성남시 분당구,경력무관,고졸↑,정규직,~08/01(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54349644,에스텍
54375050,신입,2026-07-19 15:46:59,2026-07-16,수정일,(주)에스텍시스템,[강남세브란스병원] 신입보안사원채용합니다,"비서, ,, 경비원, ,, 경호원, ,, 고객안내, ,, 안내데스크, 외",서울 강남구,경력무관,고졸↑,정규직,~08/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54375050,에스텍
54398058,신입,2026-07-19 15:46:59,2026-07-07,등록일,(주)현대홈쇼핑,일산보험-일산GA-현대홈쇼핑GA(일산/인천/김포/청라)-DB무료,"보험상담, ,, 금융상품영업, ,, 보험사",경기 고양시 일산동구,경력무관,학력무관,프리랜서,~08/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54398058,현대홈쇼핑
54366210,신입,2026-07-19 15:46:59,2026-07-03,등록일,(주)에스텍시스템,[서울/상일동] GEC물산(상일동) 주야교대 보안팀 모집,"경비원, ,, 경호원, ,, 보안요원, ,, 보안·경비업체",서울 강동구,경력무관,고졸↑,정규직,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54366210,에스텍
54472741,신입,2026-07-19 15:46:59,2026-07-15,등록일,(주)에스텍세이프,[세종 첫마을7단지] 보안경비요원 모집,"경비원, ,, 보안·경비업체",세종특별자치시,경력무관,학력무관,,~08/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54472741,에스텍
54349618,신입,2026-07-19 15:46:59,2026-07-14,수정일,(주)현대홈쇼핑,인천GA-인천보험 (주)현대홈쇼핑 GA 금융플래너  인천지점 충원,"보험상담, ,, 금융상품영업, ,, 생명보험사, ,, 보험설계사, ,, 손해보험, 외",서울 강동구,경력무관,학력무관,프리랜서,~08/01(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54349618,현대홈쇼핑
54488166,신입,2026-07-19 15:46:59,2026-07-16,등록일,(주)씨제이텔레닉스,[CJ텔레닉스] CJ올리브영홍대타운 주간직 보안대원 채용,"경비원, ,, 경호원, ,, 고객안내, ,, 고객응대, ,, 보안요원, 외",서울 마포구,경력무관,고졸↑,계약직,~07/30(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54488166,씨제이
54257372,신입,2026-07-19 15:46:59,2026-06-23,수정일,(주)사람인에이치에스,[대기업/중식제공/신입가능] 두산계열사 노무사 보조 채용,"건설노무, ,, 인사, ,, 송무비서, ,, 법률사무원, ,, 총무, 외",서울전체,경력무관,대졸↑,계약직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54257372,사람인
54406864,신입,2026-07-19 15:46:59,2026-07-08,등록일,(주)씨제이텔레닉스,[CJ텔레닉스] CJ미래경영연구원 보안대원 교대직 모집,"경비원, ,, 경호원, ,, 고객안내, ,, 고객응대, ,, 보안요원, 외",서울 중구,경력무관,고졸↑,계약직,~07/23(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54406864,씨제이
