rec_idx,키워드,수집일시,등록일,날짜구분,기업명,공고제목,직무카테고리,근무지역,경력,학력,고용형태,마감일,공고링크
54741155,글로벌,2026-08-14 23:28:01,2026-08-13,등록일,(주)에이치비테크놀러지,장비 셋업 및 유지보수 담당 경력 채용,"고객응대, ,, 설비점검, ,, 셋업, ,, LCD, ,, TFT, 외",세종특별자치시,경력3년↑,초대졸↑,정규직,~09/12(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54741155
54737639,글로벌,2026-08-14 23:28:01,2026-08-13,수정일,한국콜마(주),"[한국콜마] 26년 8월 경력사원 수시채용(RA, 화장품연구, 품질관리, 생산)","RA, ,, 연구원, ,, 기술연구, ,, 유기합성, ,, 의약외품연구, 외","서울전체 , 강남구 , 서초구 , 세종 세종특별자치시",신입·경력,초대졸↑,정규직,~08/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54737639
54752047,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,신일제약(주),신일제약㈜ 2026년 하반기 수시채용,"글로벌마케팅, ,, 마케팅, ,, 마케팅기획, ,, 마케팅전략, ,, 온라인마케팅, 외",,신입·경력,학력무관,정규직,~08/20(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54752047
54751156,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,(주)녹십자,GC녹십자 2026년 채용전제형 인턴 / 계약직 / 경력직 채용,"마케팅기획, ,, 브랜드마케팅, ,, 재무제표, ,, ERP, ,, 변호사, 외",경기 용인시,신입·경력,학력무관,,~08/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54751156
54679513,글로벌,2026-08-14 23:28:01,2026-08-13,수정일,린데코리아(주),제조운영부문 Project Construction Team  계약직 채용,"유지보수, ,, 예산관리, ,, 사무직, ,, 총무, ,, 기술사업화, 외","서울전체 , 경기 안성시 , 오산시 , 이천시 , 평택시 , 화성시 , 충북 충북전체 , 충남 아산시 , 천안시 서북구 , 전국 전국",경력 1~15년,초대졸↑,계약직,~09/18(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54679513
54711000,글로벌,2026-08-14 23:28:01,2026-08-11,수정일,미래에셋생명보험(주),각 분야 경력사원 채용공고,"데이터분석가, ,, 데이터엔지니어, ,, 백엔드/서버개발, ,, 보안컨설팅, ,, 유지보수, 외",서울 영등포구,경력,고졸↑,정규직,~08/25(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54711000
54748573,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,메디포스트(주),"GMP센터 제조,품질 부문 신입,경력 수시채용","문서작성, ,, 비품관리, ,, 사무행정, ,, 서류관리, ,, 시설관리, 외",서울 구로구,신입·경력,고졸↑,정규직,~09/03(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54748573
54752810,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,(주)하츠,2026년 미래사업본부/유통영업부문/생산본부 경력•신입 채용,"글로벌마케팅, ,, 온라인마케팅, ,, H/W, ,, MCU, ,, 통관, 외","서울전체 , 강남구 , 경기 경기전체 , 평택시 , 대구 대구전체 , 동구 , 부산 부산전체 , 동래구",신입·경력,대졸↑,정규직,~08/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54752810
54696914,글로벌,2026-08-14 23:28:01,2026-08-13,수정일,한국콜마(주),"26년 8월 한국콜마 경력채용(RA, 화장품연구, 품질관리, 생산)","RA, ,, 화공",서울 서초구,경력,대졸↑,정규직,~08/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54696914
54703244,글로벌,2026-08-14 23:28:01,2026-08-10,수정일,케이엔솔(주),케이엔솔(주) 구매팀 경력 채용,"구매관리, ,, 물류관리, ,, 물류사무원, ,, 자재관리, ,, 재고관리, 외",서울 강남구,경력3년↑,초대졸↑,정규직,~08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54703244
54751291,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,대한조선(주),2026년 신입/경력사원 상시 모집,"감사, ,, 기업회계, ,, 내부감사, ,, 세무회계, ,, 외부감사, 외",전남광주 해남군,신입·경력,초대졸↑,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54751291
54711637,글로벌,2026-08-14 23:28:01,2026-08-11,등록일,온세미컨덕터코리아(주),[경력] New Product Development Engineer for SiC JFET,"기술엔지니어, ,, 반도체, ,, 반도체",경기 부천시,경력 3~12년,대졸↑,정규직,~08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54711637
54751166,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,(주)한독모터스,[BMW 한독모터스] 본사 각 부문 정규직 및 계약직 채용,"글로벌마케팅, ,, 마케팅, ,, 마케팅기획, ,, 마케팅전략, ,, 브랜드마케팅, 외","서울전체 , 서초구",경력무관,초대졸↑,,~08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54751166
54697474,글로벌,2026-08-14 23:28:01,2026-08-12,수정일,(주)성도이엔지,경영지원팀 인사총무 경력직 모집,"총무, ,, 문서작성, ,, 비품관리, ,, 사내행사, ,, 서류관리, 외",서울 강남구,경력무관,대졸↑,정규직,~09/30(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54697474
54754177,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,(주)에어코리아,[에어코리아] 인천/김포/김해국제공항 여객운송직 경력 직원,"항공운송, ,, 승무원, ,, 지상직, ,, 고객안내, ,, 고객응대, 외",인천 영종구,경력1년↑,초대졸↑,,~08/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54754177
54746977,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,(주)테일러팜스,인사총무팀 경력직(대리급) 모집공고,"세무조정, ,, 연말정산, ,, 외부감사, ,, 총무, ,, 서류관리, 외","서울전체 , 강남구 , 강동구 , 서초구 , 송파구 , 경기 경기전체",경력3년↑,초대졸↑,정규직,~09/13(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54746977
54722775,글로벌,2026-08-14 23:28:01,2026-08-12,등록일,(주)성창오토텍,[성창오토텍 천안/안성] 부문별 경력사원 수시 채용,"원가관리, ,, 원가회계, ,, 생산관리, ,, 품질검사원, ,, 제품설계, 외",충남 천안시 서북구,경력무관,초대졸↑,정규직,~09/11(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54722775
54702772,글로벌,2026-08-14 23:28:01,2026-08-10,등록일,(주)디엠케이코리아,재무 회계 실무자 채용 (결산/정산/신고),"전산회계, ,, 더존, ,, 계산서발행, ,, 관리회계, ,, 기업회계, 외",경기 부천시,신입·경력,학력무관,,~09/09(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54702772
54752054,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,현대모비스(주),현대모비스 생산개발담당 모듈 조립 계약직 채용 (남양연구소),"조립, ,, 주간근무, ,, 생산, ,, 생산기술, ,, 제조, 외",경기 화성시 만세구,경력무관,고졸↑,,~08/21(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54752054
54716583,글로벌,2026-08-14 23:28:01,2026-08-11,수정일,에이에스엠케이(주),[ASM/외국계반도체] Field Service Engineer(경력/동탄평택),"반도체, ,, 반도체, ,, 반도체",경기 화성시,경력3년↑,대졸↑,정규직,~09/10(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54716583
54749173,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,(주)브이엘엔코,[VL&CO] 루이까스텔 회계/자금 신입 경력 수시채용,"감사, ,, 관리회계, ,, 기업회계, ,, 법인결산, ,, 법인세신고, 외",서울 강남구,신입·경력,대졸↑,정규직·인턴직,~08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54749173
54750200,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,미원상사(주),미원상사 구매 담당자 채용,"구매관리, ,, 개발구매, ,, 구매대행/소싱, ,, 외자구매, ,, 자재구매, 외",경기 안양시 만안구,경력무관,대졸↑,정규직,~08/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54750200
54747899,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,(주)한화,(주)한화 전략부문 재무회계 계약직 채용,"법인결산, ,, 재무회계, ,, 전표입력, ,, 회계결산, ,, ERP, 외",서울 중구,경력무관,고졸↑,계약직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54747899
54701455,글로벌,2026-08-14 23:28:01,2026-08-10,수정일,(주)지에프씨생명과학,인사총무 팀원 채용,"총무, ,, 인사, ,, 화장품, ,, 뷰티",경기 화성시,신입,초대졸↑,정규직,~10/09(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54701455
54747314,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,(주)휴온스메디텍,[휴온스그룹] 휴온스메디텍 각 부문 신입 및 경력직 모집,"영업직, ,, 기계판매, ,, 영업마케팅, ,, 영업판촉, ,, 의료기기영업, 외",경기 성남시 중원구,경력무관,초대졸↑,정규직,~09/13(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54747314
54713446,글로벌,2026-08-14 23:28:01,2026-08-11,등록일,(주)케이티아이에스,[월319만/광화문] KT인재실 디자이너 채용,"영상편집, ,, 광고디자인, ,, 그래픽디자인, ,, 배너디자인, ,, 시각디자인, 외","서울전체 , 동대문구 , 마포구 , 영등포구 , 종로구",경력무관,초대졸↑,계약직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54713446
54738492,글로벌,2026-08-14 23:28:01,2026-08-13,수정일,에프알엘코리아(주),[유니클로] 급여담당자 모집 [노무팀],"급여(Payroll), ,, ER(노무관리), ,, 급여(Payroll), ,, 인사, ,, 의류매장",서울 송파구,경력4년↑,대졸↑,정규직,~08/24(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54738492
54723984,글로벌,2026-08-14 23:28:01,2026-08-12,등록일,(주)경신,2026년 부품금형개발팀 계약직 채용,"조립, ,, 설계보조, ,, 기계, ,, 기계설비, ,, 기계설계, 외",인천 연수구,경력무관,학력무관,계약직,~08/18(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54723984
54740633,글로벌,2026-08-14 23:28:01,2026-08-13,등록일,한솔아이원스(주),한솔아이원스 하반기 생산직 채용 (안성2공장),"단순생산직, ,, 코팅, ,, 생산, ,, 기계",경기 안성시,경력무관,학력무관,,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54740633
54740586,글로벌,2026-08-14 23:28:01,2026-08-13,등록일,한솔아이원스(주),한솔아이원스 하반기 생산직 채용  (안성),"단순생산직, ,, 코팅, ,, 생산, ,, 기계",경기 안성시,경력무관,학력무관,,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54740586
54750818,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,(주)유한건강생활,[유한건강생활] 영업지원(매출마감/정산) 담당 경력직 인재영입,"영업관리, ,, 영업지원, ,, 매출관리, ,, 건강보조식품",서울 강서구,경력3년↑,초대졸↑,정규직,~09/13(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54750818
54735515,글로벌,2026-08-14 23:28:01,2026-08-13,등록일,세아상역(주),총무 부문 경력사원 채용,"총무, ,, 시설관리, ,, 자산관리, ,, 경영지원, ,, 섬유, 외",서울 강남구,경력 2~8년,대졸↑,정규직,~08/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54735515
54717789,글로벌,2026-08-14 23:28:01,2026-08-11,등록일,쿠팡(주),[쿠팡] CS VOC 운영 및 관리 담당자 (정규직/재택근무),"사무직, ,, 문서작성, ,, 사무보조, ,, 사무행정, ,, 서류관리, 외",서울 송파구,경력1년↑,학력무관,정규직,~09/10(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54717789
54725422,글로벌,2026-08-14 23:28:01,2026-08-12,수정일,(주)LX인터내셔널,[LX인터내셔널] 총무담당자 채용,"사무직, ,, 서무, ,, 총무, ,, 문서작성, ,, 비품관리, 외",서울 중구,경력 3~7년,대졸↑,정규직,~08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725422
54751009,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,더핑크퐁컴퍼니(주),[더핑크퐁컴퍼니] 콘텐츠 크리에이터,"광고마케팅, ,, 에디터, ,, 크리에이터, ,, 영화기획, ,, 영화제작, 외",서울 서초구,경력 3~15년,대졸↑,정규직,~09/01(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54751009
54752526,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,한패스(주),[ 한패스 ] 한패스 및 관계사 회계 및 자금 관리 담당 신입 채용,"경리, ,, 전산회계, ,, 회계사, ,, 관리회계, ,, 기업회계, 외",서울 성동구,신입,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54752526
54704774,글로벌,2026-08-14 23:28:01,2026-08-10,수정일,(주)센서뷰,[센서뷰] 총무 ·시설 담당자 모집,"시설관리, ,, 자산관리, ,, 경영지원, ,, 복리후생, ,, 안전관리자, 외",경기 화성시 동탄구,경력 3~10년,초대졸↑,정규직,~08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54704774
54750192,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,엑시스아이티(주),[고려아연계열/엑시스아이티] IT 보안 담당자 경력 채용,"기술지원, ,, 유지보수, ,, 정보보안, ,, SE(시스템엔지니어), ,, 네트워크, 외","서울전체 , 강남구 , 영등포구 , 종로구 , 경기 경기전체",경력3년↑,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54750192
54747072,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,(주)종루이코리아,(주)종루이코리아 구매팀 채용,"구매관리, ,, 구매기획, ,, 구매, ,, 기계",경기 오산시,경력무관,학력무관,정규직,~09/13(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54747072
54734889,글로벌,2026-08-14 23:28:01,2026-08-13,수정일,(주)티앤엘,티앤엘(Forbes Asia 200) 생산관리팀 충원,"생산관리, ,, 생산설계, ,, 생산자동화, ,, 생산, ,, 생산기술, 외","경기전체 , 수원시 , 안성시 , 용인시 , 화성시 , 충남 천안시",경력 1~5년,대졸↑,정규직,~09/12(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54734889
54717627,글로벌,2026-08-14 23:28:01,2026-08-12,수정일,쿠팡풀필먼트서비스(유),[쿠팡풀필먼트서비스] 인천 소방 안전 관리자 채용 (정규직),"안전보건관리자, ,, 안전관리자, ,, 안전보건관리자, ,, 소방설계, ,, 소방/방재, 외",인천 미추홀구,경력1년↑,학력무관,정규직,~09/10(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54717627
54749531,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,(주)아워홈,아워홈 영양사·조리사 수시 경력직 채용,"조리사, ,, 주방보조, ,, 주방장, ,, 급식소, ,, 요리사, 외","서울전체 , 경기 안성시 , 의왕시 , 이천시 , 평택시 , 화성시 , 강원 춘천시 , 충북 청주시 , 충남 천안시 , 제주 제주전체",경력,초대졸↑,정규직,~08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54749531
54752904,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,(주)스킨푸드,[인턴/강남] 화장품 품질관리 인턴 채용,"생산관리, ,, QA, ,, QC, ,, 품질관리, ,, 품질보증, 외",서울 강남구,경력무관,대졸↑,인턴직,~08/21(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54752904
54726885,글로벌,2026-08-14 23:28:01,2026-08-12,수정일,(주)디케이앤디,[코스닥 상장사] 회계팀 경력 채용,"기업회계, ,, 세무기장, ,, 세무신고, ,, 세무조정, ,, 세무회계, 외","서울전체 , 강남구",경력7년↑,대졸↑,정규직,~09/10(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726885
54734780,글로벌,2026-08-14 23:28:01,2026-08-13,수정일,엔젯(주),[코스닥 상장사] 엔젯(주) 구매담당자 모집(경력5년이상),"구매관리, ,, 자재관리, ,, 재고관리, ,, 구매기획, ,, SRM, 외",경기 수원시 권선구,경력5년↑,대졸↑,정규직,~09/12(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54734780
54748462,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,핸즈코퍼레이션(주),[핸즈코퍼레이션] 2026년 수시채용(환경 - 대기환경기사),"대기환경기사, ,, 자동차부품",인천 서해구,신입·경력,대졸↑,,~08/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54748462
54740989,글로벌,2026-08-14 23:28:01,2026-08-13,수정일,한화오션(주),특수선사업부 R&D 경력 채용,"R&D, ,, 조선, ,, 항공, ,, 우주, ,, 선박",서울 중구,경력5년↑,석사↑,정규직,~08/17(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54740989
54738141,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,(주)나노신소재,(주)나노신소재 인재 채용 및 인사 평가 담당자 경력직 모집,"채용담당자, ,, 헤드헌터, ,, ER(노무관리), ,, HR컨설팅, ,, HRD, 외",대전 유성구,경력 2~7년,대졸↑,정규직,~08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54738141
54734619,글로벌,2026-08-14 23:28:01,2026-08-13,수정일,(주)필에너지,[필에너지] 상장사 회계팀 관리회계 운영담당 채용,"재무제표, ,, 회계, ,, 재무, ,, 제조업 회사본사",경기 오산시,경력 3~12년,학력무관,정규직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54734619
54746822,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,(주)케이씨텍,[경력] 인프라팀 건설기획담당자/전기안전관리자 모집(안성),"인프라, ,, 건설관리, ,, 전기제어, ,, 반도체, ,, 디스플레이",경기 안성시,경력5년↑,초대졸↑,정규직,~08/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54746822
54752042,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,(주)케어젠,구매팀 경력직 채용(화장품 부자재/외주관리) [코스닥 상장사],"구매관리, ,, 자재관리, ,, 외자구매, ,, 외주관리, ,, 자재구매, 외",서울 강남구,경력 5~15년,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54752042
54751494,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,아이마켓코리아,내부회계관리 담당자 채용,"회계사, ,, 관리회계, ,, 기업회계, ,, 내부감사, ,, 회계, 외",서울 강남구,경력3년↑,대졸↑,정규직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54751494
54747752,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,쿠팡(주),[쿠팡] 로켓그로스 가격관리 담당자 (계약직),"사무직, ,, 사무보조, ,, 경영지원, ,, 물류업",서울 광진구,경력무관,학력무관,계약직,~09/13(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54747752
54752921,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,한국브룩스오토메이션(주),생산관리/구매 팀장 채용,"구매관리, ,, 자재관리, ,, SCM, ,, 납기관리, ,, 외주관리, 외",경기 용인시 기흥구,경력15년↑,대졸↑,정규직,~09/13(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54752921
54754703,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,재영솔루텍(주),[경영지원실] 인사총무 담당자,"사무직, ,, 총무, ,, 문서작성, ,, 비품관리, ,, 사무보조, 외",서울 서초구,경력3년↑,대졸↑,정규직,~09/30(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54754703
54754238,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,(주)유니온바이오메트릭스,2026 (주)유니온바이오메트릭스 사업지원업무 담당자 채용,"더존, ,, 계산서발행, ,, 관리회계, ,, 전표입력, ,, ERP, 외",서울 송파구,경력3년↑,학력무관,정규직,~09/13(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54754238
54741774,글로벌,2026-08-14 23:28:01,2026-08-13,등록일,(주)대웅제약,[대웅제약] 데포기술팀 제제연구 경력직,"제약/바이오, ,, 의약·제약, ,, 바이오",경기 용인시 처인구,경력3년↑,석사↑,정규직,~08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54741774
54751685,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,쿠팡풀필먼트서비스(유),[쿠팡풀필먼트서비스] 고양 센터 보건관리자 채용 (계약직),"보건관리자, ,, 안전보건관리자, ,, 보건관리자, ,, 안전보건관리자, ,, 물류업, 외",경기 고양시 덕양구,경력1년↑,학력무관,계약직,~08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54751685
54701877,글로벌,2026-08-14 23:28:01,2026-08-10,수정일,(주)원익피앤이,PM 경력직 채용 공고,"경영기획, ,, 기술기획, ,, 사업기획, ,, 전략기획, ,, PL(프로젝트리더), 외","경기전체 , 수원시 , 수원시 권선구",경력10년↑,대졸↑,정규직,~09/08(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54701877
54696570,글로벌,2026-08-14 23:28:01,2026-08-10,수정일,한솔아이원스(주),[한솔아이원스] 안전관리자 채용,"유해화학물질, ,, 안전보건관리자, ,, 안전관리자, ,, 안전보건관리자, ,, 위험성평가, 외",경기 안성시,경력 3~7년,대졸↑,정규직,~08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54696570
54742541,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,에이드코리아컴퍼니(주),경영지원부/회계관리팀/자금운영/재무/결산 담당자 채용,"감사, ,, 전산회계, ,, 더존, ,, 기업회계, ,, 내부감사, 외",서울 송파구,경력 5~10년,초대졸↑,정규직,~10/12(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54742541
54734663,글로벌,2026-08-14 23:28:01,2026-08-13,등록일,호리바에스텍코리아(주),외국계(일본계)기업 품질보증서비스팀 Engineer 채용,"장비영업, ,, 반도체, ,, H/W, ,, 고객관리, ,, 반도체",경기 수원시 권선구,경력 2~5년,대졸↑,정규직,~09/12(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54734663
54717324,글로벌,2026-08-14 23:28:01,2026-08-11,등록일,(주)엘앤씨바이오,[L&C BIO] 경영관리팀 회계 관리자(경력) 채용,"전산회계, ,, 더존, ,, 관리회계, ,, 기업회계, ,, 내부감사, 외","서울전체 , 강남구 , 서초구",경력 8~10년,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54717324
54750139,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,엑시스아이티(주),[고려아연계열/엑시스아이티] IT 서버 담당자 경력 채용,"기술지원, ,, 유지보수, ,, SE(시스템엔지니어), ,, 네트워크, ,, 솔루션, 외","서울전체 , 강남구 , 영등포구 , 종로구 , 경기 경기전체",경력5년↑,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54750139
54696695,글로벌,2026-08-14 23:28:01,2026-08-10,수정일,한솔아이원스(주),[한솔아이원스] 보건관리자 채용,"간호사, ,, 보건관리자, ,, 보건진단, ,, 안전보건관리자, ,, 보건관리자, 외",경기 안성시,경력 3~7년,대졸↑,정규직,~09/09(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54696695
54733288,글로벌,2026-08-14 23:28:01,2026-08-12,등록일,파크시스템스(주),회계 담당자 채용,"기업회계, ,, 법인결산, ,, 법인세신고, ,, 부가세신고, ,, 세무회계, 외",경기 과천시,경력 3~8년,대졸↑,정규직,~09/11(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54733288
54729562,글로벌,2026-08-14 23:28:01,2026-08-12,수정일,스마트미디어렙(주),"[SBS, MBC 합작법인] SMR 회계/세무/공시 경력직 담당자","감사, ,, 경리, ,, 경리사무원, ,, 전산회계, ,, IR/공시, 외",서울 마포구,경력4년↑,학력무관,계약직,~08/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54729562
54697376,글로벌,2026-08-14 23:28:01,2026-08-10,등록일,한솔아이원스(주),[한솔아이원스] 인사(채용&노사) 담당자 채용,"노무사, ,, 채용담당자, ,, ER(노무관리), ,, 인사기획, ,, 인사행정, 외",경기 안성시,경력 2~5년,대졸↑,정규직,~08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54697376
54700080,글로벌,2026-08-14 23:28:01,2026-08-10,등록일,(주)SUN&L,㈜SUN&L(선앤엘) IT 담당자 채용,"백엔드/서버개발, ,, 유지보수, ,, 정보보안, ,, ERP, ,, 기타제조업",인천 제물포구,경력무관,대졸↑,정규직,~10/09(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54700080
54715982,글로벌,2026-08-14 23:28:01,2026-08-11,수정일,(주)티앤엘,티앤엘 (Forbes Asia 200) 외주관리 담당자 충원,"생산관리, ,, 자재관리, ,, 수급관리, ,, 외자구매, ,, 외주관리, 외","경기전체 , 수원시 , 안성시 , 용인시 , 화성시 , 충남 천안시",경력 1~5년,대졸↑,정규직,~09/10(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54715982
54708705,글로벌,2026-08-14 23:28:01,2026-08-11,등록일,덕일산업(주),덕일산업(주) 품질관리 팀원 모집,"품질관리, ,, 신차품질, ,, 자동차부품",경기 평택시,경력 5~10년,대졸↑,정규직,~09/10(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54708705
54727086,글로벌,2026-08-14 23:28:01,2026-08-12,등록일,쿠팡(주),[쿠팡] 상품 카탈로그 최적화 담당자(계약직/재택근무),"사무직, ,, 문서작성, ,, 사무보조, ,, 사무행정, ,, 서류관리, 외",서울 송파구,경력무관,고졸↑,계약직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54727086
54734779,글로벌,2026-08-14 23:28:01,2026-08-13,수정일,(주)신흥정밀,"(주)신흥정밀 SA사업부 CS팀 인재모집 (총무, 회계, 재고관리)","경리, ,, 전자",서울 성동구,경력무관,학력무관,정규직,~08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54734779
54748524,글로벌,2026-08-14 23:28:01,2026-08-14,등록일,(주)에이티지씨,품질관리팀 인재 채용 (팀원),"R&D, ,, 생명과학, ,, 이화학시험, ,, QC, ,, 품질관리, 외",서울 강남구,경력5년↑,초대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54748524
54750088,글로벌,2026-08-14 23:28:01,2026-08-14,수정일,미원상사(주),"미원상사 국내영업, 해외영업 담당자 채용","기술영업, ,, 영업직, ,, 영업전략, ,, 해외시장개척, ,, 해외영업, 외",경기 안양시 만안구,경력무관,대졸↑,정규직,~08/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54750088
